fluid_key,fluid_label,fluid_type,charge_L,makeup_rate_pct_per_yr,density_kg_per_L,price_usd_per_L,gwp100,tfa_molar_yield,annual_loss_L,annual_loss_kg,replacement_cost_usd,co2e_tonnes_per_yr,tfa_kg_per_yr,constants_source
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,6.0,1.7,90,10000,0.0,132.0,224.4,11880.0,2244.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,6.5,1.7,90,10000,0.0,143.0,243.1,12870.0,2431.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,7.0,1.7,90,10000,0.0,154.0,261.8,13860.0,2618.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,7.5,1.7,90,10000,0.0,165.0,280.5,14850.0,2805.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,8.0,1.7,90,10000,0.0,176.0,299.2,15840.0,2992.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,8.5,1.7,90,10000,0.0,187.0,317.9,16830.0,3179.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,9.0,1.7,90,10000,0.0,198.0,336.6,17820.0,3366.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,9.5,1.7,90,10000,0.0,209.0,355.3,18810.0,3553.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,10.0,1.7,90,10000,0.0,220.0,374.0,19800.0,3740.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,10.5,1.7,90,10000,0.0,231.0,392.7,20790.0,3927.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,11.0,1.7,90,10000,0.0,242.0,411.4,21780.0,4114.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,11.5,1.7,90,10000,0.0,253.0,430.1,22770.0,4301.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,12.0,1.7,90,10000,0.0,264.0,448.8,23760.0,4488.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,12.5,1.7,90,10000,0.0,275.0,467.5,24750.0,4675.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,13.0,1.7,90,10000,0.0,286.0,486.2,25740.0,4862.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,13.5,1.7,90,10000,0.0,297.0,504.9,26730.0,5049.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,14.0,1.7,90,10000,0.0,308.0,523.6,27720.0,5236.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,14.5,1.7,90,10000,0.0,319.0,542.3,28710.0,5423.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,15.0,1.7,90,10000,0.0,330.0,561.0,29700.0,5610.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,15.5,1.7,90,10000,0.0,341.0,579.7,30690.0,5797.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,16.0,1.7,90,10000,0.0,352.0,598.4,31680.0,5984.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,16.5,1.7,90,10000,0.0,363.0,617.1,32670.0,6171.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,17.0,1.7,90,10000,0.0,374.0,635.8,33660.0,6358.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,17.5,1.7,90,10000,0.0,385.0,654.5,34650.0,6545.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,18.0,1.7,90,10000,0.0,396.0,673.2,35640.0,6732.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,18.5,1.7,90,10000,0.0,407.0,691.9,36630.0,6919.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,19.0,1.7,90,10000,0.0,418.0,710.6,37620.0,7106.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,19.5,1.7,90,10000,0.0,429.0,729.3,38610.0,7293.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2200,20.0,1.7,90,10000,0.0,440.0,748.0,39600.0,7480.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,0.5,1.7,90,10000,0.0,11.5,19.55,1035.0,195.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,1.0,1.7,90,10000,0.0,23.0,39.1,2070.0,391.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,1.5,1.7,90,10000,0.0,34.5,58.65,3105.0,586.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,2.0,1.7,90,10000,0.0,46.0,78.2,4140.0,782.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,2.5,1.7,90,10000,0.0,57.5,97.75,5175.0,977.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,3.0,1.7,90,10000,0.0,69.0,117.3,6210.0,1173.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,3.5,1.7,90,10000,0.0,80.5,136.85,7245.0,1368.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,4.0,1.7,90,10000,0.0,92.0,156.4,8280.0,1564.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,4.5,1.7,90,10000,0.0,103.5,175.95,9315.0,1759.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,5.0,1.7,90,10000,0.0,115.0,195.5,10350.0,1955.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,5.5,1.7,90,10000,0.0,126.5,215.05,11385.0,2150.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,6.0,1.7,90,10000,0.0,138.0,234.6,12420.0,2346.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,6.5,1.7,90,10000,0.0,149.5,254.15,13455.0,2541.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,7.0,1.7,90,10000,0.0,161.0,273.7,14490.0,2737.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,7.5,1.7,90,10000,0.0,172.5,293.25,15525.0,2932.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,8.0,1.7,90,10000,0.0,184.0,312.8,16560.0,3128.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,8.5,1.7,90,10000,0.0,195.5,332.35,17595.0,3323.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,9.0,1.7,90,10000,0.0,207.0,351.9,18630.0,3519.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,9.5,1.7,90,10000,0.0,218.5,371.45,19665.0,3714.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,10.0,1.7,90,10000,0.0,230.0,391.0,20700.0,3910.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,10.5,1.7,90,10000,0.0,241.5,410.55,21735.0,4105.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,11.0,1.7,90,10000,0.0,253.0,430.1,22770.0,4301.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,11.5,1.7,90,10000,0.0,264.5,449.65,23805.0,4496.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,12.0,1.7,90,10000,0.0,276.0,469.2,24840.0,4692.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,12.5,1.7,90,10000,0.0,287.5,488.75,25875.0,4887.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,13.0,1.7,90,10000,0.0,299.0,508.3,26910.0,5083.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,13.5,1.7,90,10000,0.0,310.5,527.85,27945.0,5278.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,14.0,1.7,90,10000,0.0,322.0,547.4,28980.0,5474.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,14.5,1.7,90,10000,0.0,333.5,566.95,30015.0,5669.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,15.0,1.7,90,10000,0.0,345.0,586.5,31050.0,5865.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,15.5,1.7,90,10000,0.0,356.5,606.05,32085.0,6060.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,16.0,1.7,90,10000,0.0,368.0,625.6,33120.0,6256.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,16.5,1.7,90,10000,0.0,379.5,645.15,34155.0,6451.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,17.0,1.7,90,10000,0.0,391.0,664.7,35190.0,6647.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,17.5,1.7,90,10000,0.0,402.5,684.25,36225.0,6842.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,18.0,1.7,90,10000,0.0,414.0,703.8,37260.0,7038.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,18.5,1.7,90,10000,0.0,425.5,723.35,38295.0,7233.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,19.0,1.7,90,10000,0.0,437.0,742.9,39330.0,7429.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,19.5,1.7,90,10000,0.0,448.5,762.45,40365.0,7624.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2300,20.0,1.7,90,10000,0.0,460.0,782.0,41400.0,7820.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,0.5,1.7,90,10000,0.0,12.0,20.4,1080.0,204.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,1.0,1.7,90,10000,0.0,24.0,40.8,2160.0,408.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,1.5,1.7,90,10000,0.0,36.0,61.2,3240.0,612.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,2.0,1.7,90,10000,0.0,48.0,81.6,4320.0,816.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,2.5,1.7,90,10000,0.0,60.0,102.0,5400.0,1020.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,3.0,1.7,90,10000,0.0,72.0,122.4,6480.0,1224.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,3.5,1.7,90,10000,0.0,84.0,142.8,7560.0,1428.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,4.0,1.7,90,10000,0.0,96.0,163.2,8640.0,1632.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,4.5,1.7,90,10000,0.0,108.0,183.6,9720.0,1836.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,5.0,1.7,90,10000,0.0,120.0,204.0,10800.0,2040.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,5.5,1.7,90,10000,0.0,132.0,224.4,11880.0,2244.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,6.0,1.7,90,10000,0.0,144.0,244.8,12960.0,2448.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,6.5,1.7,90,10000,0.0,156.0,265.2,14040.0,2652.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,7.0,1.7,90,10000,0.0,168.0,285.6,15120.0,2856.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,7.5,1.7,90,10000,0.0,180.0,306.0,16200.0,3060.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,8.0,1.7,90,10000,0.0,192.0,326.4,17280.0,3264.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,8.5,1.7,90,10000,0.0,204.0,346.8,18360.0,3468.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,9.0,1.7,90,10000,0.0,216.0,367.2,19440.0,3672.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,9.5,1.7,90,10000,0.0,228.0,387.6,20520.0,3876.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,10.0,1.7,90,10000,0.0,240.0,408.0,21600.0,4080.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,10.5,1.7,90,10000,0.0,252.0,428.4,22680.0,4284.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,11.0,1.7,90,10000,0.0,264.0,448.8,23760.0,4488.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,11.5,1.7,90,10000,0.0,276.0,469.2,24840.0,4692.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,12.0,1.7,90,10000,0.0,288.0,489.6,25920.0,4896.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,12.5,1.7,90,10000,0.0,300.0,510.0,27000.0,5100.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,13.0,1.7,90,10000,0.0,312.0,530.4,28080.0,5304.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,13.5,1.7,90,10000,0.0,324.0,550.8,29160.0,5508.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,14.0,1.7,90,10000,0.0,336.0,571.2,30240.0,5712.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,14.5,1.7,90,10000,0.0,348.0,591.6,31320.0,5916.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,15.0,1.7,90,10000,0.0,360.0,612.0,32400.0,6120.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,15.5,1.7,90,10000,0.0,372.0,632.4,33480.0,6324.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,16.0,1.7,90,10000,0.0,384.0,652.8,34560.0,6528.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,16.5,1.7,90,10000,0.0,396.0,673.2,35640.0,6732.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,17.0,1.7,90,10000,0.0,408.0,693.6,36720.0,6936.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,17.5,1.7,90,10000,0.0,420.0,714.0,37800.0,7140.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,18.0,1.7,90,10000,0.0,432.0,734.4,38880.0,7344.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,18.5,1.7,90,10000,0.0,444.0,754.8,39960.0,7548.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,19.0,1.7,90,10000,0.0,456.0,775.2,41040.0,7752.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,19.5,1.7,90,10000,0.0,468.0,795.6,42120.0,7956.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2400,20.0,1.7,90,10000,0.0,480.0,816.0,43200.0,8160.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,0.5,1.7,90,10000,0.0,12.5,21.25,1125.0,212.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,1.0,1.7,90,10000,0.0,25.0,42.5,2250.0,425.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,1.5,1.7,90,10000,0.0,37.5,63.75,3375.0,637.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,2.0,1.7,90,10000,0.0,50.0,85.0,4500.0,850.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,2.5,1.7,90,10000,0.0,62.5,106.25,5625.0,1062.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,3.0,1.7,90,10000,0.0,75.0,127.5,6750.0,1275.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,3.5,1.7,90,10000,0.0,87.5,148.75,7875.0,1487.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,4.0,1.7,90,10000,0.0,100.0,170.0,9000.0,1700.0,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
galden-ht,Solvay Galden HT-series (PFPE),pfas,2500,4.5,1.7,90,10000,0.0,112.5,191.25,10125.0,1912.5,0.0,"PFPE GWP ~10,000 commonly cited but UNVERIFIED/disputed (low volatility); illustrative upper bound"
